,Handle,Name,abortion,administration,bill,budget,care,climate,conservative,culture,deal,debt,dem,doubt,economy,education,environment,gop,gun,health,human,illegal,immigration,interests,men,obama,police,president,private,protest,republican,research,rich,security,stop,tax,terror,trump,union,united,veterans,violence,war,women
29,SenAlexander,Sen. Lamar Alexander,-1.1246418338108872e-05,0.002287535816618911,0.029794161891117468,0.002565687679083095,0.024960064469914032,0.00010408309455587391,0.001055694842406877,0.0009626432664756447,7.951289398280813e-05,-0.0006234957020057307,0.0014491045845272206,0.0,0.0017866045845272203,0.012485207736389687,0.0016695200573065905,-0.0003187320916905444,-0.001233810888252149,0.02758187679083094,0.0017878581661891118,-0.0009329154727793696,0.0005237464183381089,0.00042936962750716334,0.051180300859598814,0.0004037249283667621,0.0007283667621776504,0.011280300859598852,0.0019511819484240688,-0.0002593839541547278,0.003955372492836675,0.007825680515759314,0.0007410458452722063,0.0031229584527220633,-0.0007933739255014325,0.006094770773638968,-0.0019059097421203438,0.006853402578796561,0.0011616045845272208,0.0059067693409742125,0.0020525071633237827,-0.00014598853868194844,0.017457127507163318,0.0025882163323782234
30,SenAngusKing,Senator Angus King,0.0,0.0012839418526031103,0.015141277890466525,0.00389685598377282,0.018332082488167683,0.0013854293441514535,0.0,0.001763928329952671,0.0023751521298174443,-0.0005977349560513861,0.00015094658553076423,0.0,0.009180189317106154,0.002133569979716024,0.0007858688302907369,-0.00026872887085868836,-0.0004400946585530764,0.013193542934415147,0.001380189317106153,-0.0003694050033806626,2.501690331304938e-05,0.0005312711291413117,0.04259401622718047,0.0,0.000561764705882353,0.00538313049357674,0.0006118999323867478,0.0,0.0003818120351588912,0.0014796484110885738,0.001194793779580798,0.006515010141987827,-1.7139959432048633e-05,0.0011136240703177823,-0.0011372549019607844,0.0007924949290060853,0.0016823529411764703,0.00033759296822177153,0.009426876267748477,-0.0015077079107505072,0.016069066937119677,0.006838133874239353
31,senatemajldr,Leader McConnell,0.00012178770949720669,-0.0008972416201117318,0.021348708100558653,0.00035886871508379896,0.00863582402234637,-2.4755586592178767e-05,0.0007250000000000001,0.0006247555865921789,0.0011375349162011173,0.0007047486033519554,0.005505586592178767,-0.0004166550279329609,0.0025896298882681565,0.002074196927374302,0.0010870111731843576,0.0026875698324022347,-9.539106145251397e-05,0.007475872905027936,0.0011275837988826815,-0.0008861033519553074,0.0009084497206703909,0.0019000698324022345,0.03750670391061453,-0.001646648044692738,0.0010052723463687152,0.0038718924581005562,0.0004439245810055865,0.0,0.004974127094972067,0.0011570181564245809,0.000603177374301676,0.011893121508379885,-0.0009725558659217876,0.008015851955307263,-0.0056393505586592165,0.0009673882681564246,0.0007835893854748604,0.004756878491620112,0.0044997905027932975,-0.0009592877094972066,0.011707751396648047,0.0063237779329608935
32,SenatorBaldwin,Sen. Tammy Baldwin,0.0,0.0031283571167215517,0.01393058909623125,-0.0008280278082693013,0.06360526893523598,0.0004942188071716062,0.0,0.0009589828027808269,0.000348664471276985,0.000695096963044274,0.004392206366630076,0.0001361873399195024,0.025820892791803874,0.006933918770581775,0.00039506037321624586,0.0004722283205268936,-0.0012275521405049397,0.042009586534943265,0.0001439077936333699,-2.553969996341016e-05,-0.00015422612513721186,0.0020043541895353087,0.05312381997804615,-6.110501280643999e-06,0.0010127698499817052,0.008306220270764724,0.0005551042810098792,0.00032934504207830225,0.008699743871203801,0.002898975484815221,0.0023349432857665566,0.004867178924259056,0.0029937797292352722,0.02212828393706549,-0.0015570069520673253,0.0112580314672521,0.0021661178192462494,0.0019439077936333697,0.011245700695206732,-0.003724661544090742,0.03696114160263445,0.008891218441273328
33,SenatorBurr,Richard Burr,0.0,-0.00028359350111500475,0.011544249761070404,-8.926409684612944e-05,0.018282287352660086,0.0,0.0005846766486142084,5.8012105766167566e-05,0.0004987575661038547,-0.001746129340554317,0.0013566741000318571,0.00024695762981841353,0.001813380057343103,0.0031298184135074864,0.00040379101624721253,0.0007186365084421792,-0.00015345651481363495,0.0076870978018477205,-0.00011328448550493787,-0.00038438993309971334,-0.00011901879579483912,0.0001440904746734629,0.020768907295316982,-0.0032388340235743863,0.0003674418604651163,0.0014913029627269835,0.000988372093023256,-0.00018665179993628542,0.0006710098757566102,0.0006636827014972921,0.0008106403313157056,0.009469448869066583,-1.1723478814909047e-05,0.002609270468302008,-0.01631812679197197,-0.0001623128384835935,0.0001243708187320803,0.001455527237973877,0.00774992035680153,-0.0009387384517362217,0.010871392163109271,0.00490978018477222
34,SenatorCantwell,Sen. Maria Cantwell,-0.00010605956864087642,-0.003299794590893529,0.004770558028072578,4.402601848681956e-05,0.02272105443341322,0.000518760698390962,0.0,0.0009608695652173911,0.004222766175967134,9.222868880520368e-05,-0.0003963026360835326,0.0002890106128038343,0.012689352961314623,0.006140773707634372,0.0019118452584731254,-0.0011262923656282094,-0.0008798014378637455,0.01589277644642246,-0.0015280725778842855,-0.0007232112290311536,-5.155768572406708e-05,0.003338616912016433,0.03924635398836013,-0.00011639849366655256,0.00043642588154741525,0.0018560082163642591,0.0006562136254707292,0.0,-0.0006582677165354337,0.0011003081136597055,0.001193050325231085,0.006773502225265318,-0.0023121533721328297,0.0035245463882232105,-0.0002631975350907224,-0.004912701129750083,0.0003296816158849709,0.004769257103731601,0.003242553919890448,-0.0021544676480657306,0.010767819239986303,0.005215713796644986
35,SenatorCardin,Senator Ben Cardin,0.0005107686980609418,-0.0025438365650969526,0.0021814750692520776,1.0110803324099783e-05,0.012843005540166208,0.0005873614958448753,-9.030470914127425e-05,-3.157894736842103e-05,0.0004560941828254845,-0.0007436980609418283,0.00045588642659279756,-0.00030051939058171743,0.004040893351800553,0.0012743074792243767,0.0029594529085872584,-0.0018291551246537396,-0.003947403047091411,0.011740893351800553,-0.0012180401662049863,-0.000958240997229917,-0.0003301592797783933,0.003687396121883656,0.019763261772853175,1.1426592797783924e-05,0.000559141274238227,-0.0024648199445983375,-9.300554016620499e-05,-0.0003971260387811634,-0.00020882963988919654,0.0006734418282548476,0.0017004847645429365,0.008022922437673129,-0.0037470567867036006,0.0008002423822714682,-0.0015335872576177287,-0.004678324099722993,0.003309556786703601,0.0035863573407202217,0.0034207756232686984,-0.007979743767313021,0.006811772853185594,0.0035122576177285324
36,SenatorCarper,Senator Tom Carper,0.0,0.000808360337005833,0.011563123784834735,-0.0011271224886584576,0.025655832793259874,0.0005354828256642901,0.0,0.0016463707064160729,0.0009680168502916394,-0.0005373622812702527,0.004171062864549579,-0.00026555411535968896,0.006661860012961763,0.00280103694102398,0.0061910563836681766,0.00046843810758263074,-0.002575145819831497,0.025877867790019424,-0.0003247893713545042,-0.0017908619572261826,0.00016905379131561886,0.0013368114063512637,0.03743457550226827,0.0016509721322099805,0.0007342190537913157,0.01226270252754375,0.00135900842514582,0.0,0.002563966299416722,0.0031212248865845754,0.001646662346079067,0.006461406351263773,1.4646791963707106e-05,0.005003208036292936,-0.0026496435515230067,0.004236714193130268,0.0007797148412184057,0.001911600777705768,0.00461902138690862,-0.005169313026571615,0.04680029163966299,0.00436889176928062
37,SenatorCollins,Sen. Susan Collins,0.0,-7.020510975170926e-05,0.016254120187117672,0.00012612450521770423,0.025468477869737313,9.924433249370276e-05,0.0,0.0009414537603454479,0.0008785534364879454,0.00033022670025188917,0.0016161928751349409,0.00032389348686577904,0.0058902123065851025,0.004375638718963655,0.0015272759985606333,4.796689456639078e-05,-0.00011518531845987775,0.020136523929471024,0.0006875494782295791,-0.0008759985606333212,0.0007437927311982727,0.0,0.058636739834472776,0.0004694494422454121,0.0017089960417416335,0.006755451601295432,0.000272544080604534,0.0,0.0010570349046419576,0.009323389708528246,0.0014534364879453042,0.007998632601655271,-0.0008459877653832314,0.005838862900323857,-0.004530082763584024,0.0001935588341129903,0.0010933789132781576,0.0013783015473191795,0.010016156890967976,-0.0030740554156171284,0.028047031306225257,0.007919899244332493
38,SenatorDurbin,Senator Dick Durbin,-0.00045895149786019977,-0.015340691868758907,0.0037067047075606285,-0.00030763195435092733,0.023833345221112696,-0.0008608773181169757,0.0003011055634807418,0.0008196504992867332,-0.0007610912981455067,-0.00195299572039943,-0.004076176890156919,0.00045445791726105565,-7.154065620542086e-05,0.0029621611982881602,0.0010677603423680457,-0.0009259985734664766,-0.013334985734664762,0.019019686162624835,-0.006203067047075606,-0.001402888730385164,-0.00356330242510699,0.0017117332382310987,0.01196159058487875,0.0010629457917261057,-0.0013118045649072754,-0.007921005706134096,0.00015477888730385165,-0.00038149072753209697,0.0001726105563480758,0.002682275320970043,0.0006533166904422255,0.0016069186875891585,-0.008977211126961482,0.004441726105563479,-0.004311483594864479,-0.019009950071326664,-0.000132453637660485,0.0034731811697574877,0.0034395863052781735,-0.017361198288159775,-0.0019066333808844503,0.003266904422253922
39,SenatorEnzi,Mike Enzi,0.0,0.0010168138698070004,0.02371350997710171,0.011024206738632648,0.02316928361138371,0.0020580961727183515,0.0003187765783447825,0.0005957801766437684,0.0008023552502453387,-0.0026203140333660455,0.0023128884527314365,0.0,0.010016159633627737,0.00714213280994439,0.001513804383382401,0.000332090284592738,-0.00020035982989859342,0.015326005888125617,0.0005823029113509977,-0.00032178606476938176,0.00036633954857703626,0.0008116126921818775,0.037742165521753315,0.0018667975139025192,0.00030611710827608765,0.0052254497873732405,0.00202747791952895,-0.00016702649656526007,0.0008521426234870789,0.0017743212299640172,0.00041462217860647695,0.007970690219169121,-0.0045947661105659125,0.014058815832515538,-0.00025243702976774615,0.0031120379456983974,0.0007322865554465162,0.001650376185803075,0.008373012757605497,-0.0005363101079489696,0.0181552175335296,0.0016974157670919204
40,SenatorFischer,Senator Deb Fischer,-4.6651270207852185e-05,0.0004660508083140877,0.02099531507753215,3.114483668756188e-05,0.010585219399538106,0.0,0.000754140547674035,0.002324678323985483,0.001541339491916859,0.0002996040910590564,0.004506895414054767,-0.0002491586935004949,0.0023413394919168593,0.0030750247443088086,0.0015883536786539096,0.0,0.0,0.008625008248102934,2.26657868690201e-05,-0.0004727812603101286,0.0,9.323655559221378e-05,0.049209336852523884,-0.00045031342791158034,0.0005242494226327945,0.0055829099307159345,0.0007121741999340151,0.0,0.0002565819861431871,0.0014328604420983174,0.0010566479709666777,0.0027513361926756845,0.0042837347410095705,0.002863081491257011,-0.003698152424942263,0.0007530517980864402,0.0004633784229627186,0.0011074232926426922,0.0033923787528868364,-0.0014166281755196306,0.017951534147146148,0.012461299901022765
41,SenatorHassan,Sen. Maggie Hassan,-8.522072936660267e-06,-0.0050769289827255265,0.018059309021113242,-0.0020799232245681384,0.03381174664107484,0.0015290595009596931,0.0,-0.00030786948176583496,0.0019263723608445298,0.00016806142034548943,-0.0009555854126679463,-0.0006485604606525913,0.0083879462571977,0.00985623800383877,0.0021157389635316696,0.0011191170825335893,-0.006673166986564303,0.0194026103646833,0.0026939347408829173,0.0,0.0002492898272552783,0.006575623800383877,0.04707370441458732,0.0002629558541266795,0.0017370825335892514,0.003984145873320538,0.00031412667946257195,-0.0001960076775431862,0.00132126679462572,-0.0001960460652591171,0.00023120921305182343,0.004143493282149711,0.002402610364683302,0.007735508637236087,-0.0027772744721689057,-0.00633389635316698,0.0010778119001919385,0.003964107485604606,0.02036333973128599,-0.006862955854126681,0.017245796545105576,0.013882226487523996
42,SenatorHeitkamp,Sen. Heidi Heitkamp,0.0,-0.0034525103163686394,0.06840794360385145,0.0010980742778541953,0.04993786107290237,0.0003408872077028886,-0.0001577716643741403,0.010998177441540576,0.0030504126547455305,0.0018826685006877583,0.0024670220082530932,0.0003070839064649244,0.009085213204951856,0.00958751719394773,0.003292159559834938,0.0005268225584594223,-0.00031000687757909217,0.041620323246217325,0.002216643741403026,-0.00041237964236588714,-0.00023057083906464923,0.0011677785419532325,0.07163762035763414,0.0,0.0029055708390646495,0.012288961485557089,0.0015898899587345255,0.0,0.003775550206327373,0.009848865199449794,0.0024486588720770293,0.023523349381017883,0.004492434662998624,0.011888583218707019,-0.001575653370013755,0.00012420907840440167,0.012992675378266847,0.0020837345254470425,0.01351681568088033,-0.010822042640990369,0.010564958734525454,0.004448658872077029
43,SenatorIsakson,Johnny Isakson,0.0,0.004147931954636424,0.018394396264176122,0.004138392261507672,0.04233008672448297,0.0,0.0,0.0048496330887258165,0.0035203802535023355,-6.524349566377588e-05,0.006384456304202802,0.0,0.007899166110740492,0.008816277518345563,0.0005724816544362909,0.0003460306871247499,0.0003704469646430954,0.02382471647765175,0.00012525016677785193,-0.0001695797198132088,-0.0002720813875917278,0.0023473649099399604,0.0772152434956638,-0.0007019679786524351,0.00043182121414276183,0.012549132755170118,0.0010690460306871249,-0.00011817878585723816,0.0013696797865243495,0.0047722815210140095,0.0007791527685123416,0.01365290193462308,0.003011240827218145,0.013068612408272182,-0.0025533022014676454,0.0012320880587058038,0.0019401601067378252,0.004119579719813209,0.05895060040026685,-0.001035823882588392,0.038294062708472305,0.00902788525683789
44,SenatorLankford,Sen. James Lankford,-0.0007479577464788732,0.002139894366197183,0.009205845070422535,0.0009040140845070423,0.006652042253521128,0.0,0.0006759154929577465,0.0016644718309859155,-0.00018573943661971806,-0.0033326760563380294,0.0094162323943662,-0.0009198239436619718,0.0020342253521126764,0.001650387323943662,0.0010269366197183099,0.00026640845070422534,-0.001081725352112676,0.0033125000000000003,0.0047564436619718315,-0.0013066197183098593,0.00388549295774648,0.0005140140845070422,0.031114612676056357,-0.00023697183098591538,0.0005036971830985916,0.007106514084507044,0.0011453169014084507,-7.28169014084507e-05,0.0021197183098591553,0.0009310211267605635,0.0006095422535211268,0.01853661971830987,0.003446866197183099,0.004639154929577466,-0.014133274647887327,0.003079894366197183,0.0005332394366197183,0.004422605633802816,0.004377394366197183,-0.0014891901408450705,0.010701619718309859,0.0058830985915492955
45,SenatorLeahy,Sen. Patrick Leahy,-0.00017528301886792454,-0.0020838993710691825,0.01145761006289308,-0.00021591194968553486,0.005289748427672954,-0.0005283018867924528,0.0009816037735849057,0.0007375157232704403,0.0007314465408805033,0.0003777672955974843,0.00049,-0.0007508805031446541,0.00239751572327044,0.0027377987421383643,0.0006307547169811322,0.001424339622641509,-0.004388647798742138,0.0038717924528301893,0.0018157547169811326,-0.0013349685534591194,0.00033786163522012586,0.00177811320754717,0.030189213836478,0.0007195597484276729,-0.00014106918238993718,-0.0028453773584905646,0.0005771698113207546,-0.00021040880503144654,-0.001105849056603773,0.002181069182389937,0.0006934591194968552,0.007307767295597483,-0.0022056289308176103,0.0004283962264150936,-0.0029035849056603777,-0.007480408805031443,0.0006160377358490567,0.0015612264150943397,0.0020121069182389936,-0.005898962264150944,0.005075974842767295,0.005628081761006291
46,SenatorMenendez,Senator Bob Menendez,-0.0002155339805825243,-0.004780798274002158,-0.0004026249550521409,-0.001229953254225099,0.016489284430061125,-0.0004484358144552319,0.0003087738223660554,0.0009152463142754405,0.003196799712333692,-0.0016373247033441205,-0.0013482919813016905,-0.0006245595109672779,-0.0005834951456310679,0.002826968716289105,0.0005481841064365336,-0.00248522114347357,-0.007402373247033441,0.009292592592592588,0.0012865156418554466,-0.0006048903272204243,0.0003680330816253147,0.002874433656957929,0.021301330456670257,-0.00033074433656957934,0.00040805465659834593,4.6709816612728e-05,0.00021226177633944623,0.00021761956130888176,-0.008659618842143118,0.002032470334412082,0.002318698309960446,0.008250845019777058,-0.006129198130169002,0.0015243078029485789,-0.0017265731751168643,-0.017082560230133038,0.004217763394462423,0.003419489392304926,0.0013934915498022295,-0.009631139877741822,0.008030240920532181,0.006161992089176556
47,SenatorRisch,Jim Risch,0.0,0.0010662921348314606,0.023681861958266454,-0.0004934991974317818,0.007111958266452648,0.0,0.0017674959871589087,0.00028988764044943823,0.0014908507223113966,0.0001259229534510433,0.00348322632423756,0.0,0.004913402889245586,0.0012508828250401285,0.0010947030497592295,0.00022142857142857142,0.0003760032102728732,0.00540561797752809,-0.0009102728731942214,0.0,-0.00035152487961476723,0.0021131621187800965,0.04417439807383627,0.0005025682182985556,0.0006139646869983949,0.010796468699839485,0.002879373996789727,0.0,0.0006922150882825041,0.002426003210272873,0.0,0.00883892455858748,0.0010439004815409308,0.005079454253611558,-0.008190770465489567,0.003161637239165329,0.0023519261637239166,0.002848314606741573,0.004334430176565008,0.0,0.025382985553772067,0.012685714285714288
48,SenatorRounds,Senator Mike Rounds,0.00037559787422497787,0.0015898582816651905,0.019661558901682894,0.001150575730735164,0.020856465899025692,7.958370239149693e-05,0.0010853410097431354,0.004123826395039859,0.0033442426926483613,-0.00029548272807794506,0.002418556244464128,0.0,0.008988751107174493,0.0024000885739592563,0.0016858724534986713,0.0009984056687333926,-0.0004217891939769708,0.01703348095659876,0.00011598759964570422,0.0,0.001644641275465013,0.0,0.04016669619131976,0.0019119131975199291,0.0,0.007144552701505756,6.191319751992915e-05,0.0,0.00024016829052258637,0.0012665633303808681,0.0009820194862710362,0.008234012400354294,0.002950487156775908,0.005097785651018601,-0.0015327723649247124,0.0021176705048715676,0.004828210806023029,0.0016033658104517273,0.01070925597874225,-0.000729273693534101,0.022206377325066425,0.005749822852081488
49,SenatorShaheen,Sen. Jeanne Shaheen,-0.0004709550962223806,-0.00030388453314326454,0.004769101924447612,0.0006466143977191732,0.014378510334996434,0.0016209194583036355,0.0,-0.00036190306486101213,0.0012145402708481825,-0.000452280826799715,0.00549365645046329,0.000527263007840342,0.00844265858873842,0.002659550962223806,0.0015116179615110477,-0.0038248396293656443,-0.0031956878118317893,0.00855377761938703,-0.0010786885245901642,-0.000939272986457591,-0.0002866714183891661,0.0005522808267997149,0.051743406985032096,0.0005436920883820385,0.0019875623663578048,0.0018174625801853173,0.001277655024946543,-0.00042936564504632925,1.3542409123307013e-05,0.003119529579472558,0.000285816108339273,0.007879579472558802,-0.0005611546685673554,0.0024761582323592304,-0.005185531004989309,-0.005856878118317889,0.0007143620812544548,0.001061974340698503,0.004724590163934427,-0.009863114754098365,0.014371917320028514,0.016922238061297223
50,SenatorTester,Senator Jon Tester,0.00018955030734390163,-0.0007484956324813976,0.0374958265933355,0.0020462956971853768,0.033837463604011644,0.0005720155289550308,0.0,0.0014706567453898417,0.0014561307020381753,-0.001663151083791653,0.003408055645422194,-0.0004770300873503721,0.006511711420252346,0.005448689744419284,0.00029230022646392753,-0.00018955030734390163,-0.0008159818828857976,0.01925082497573601,-0.00011167906826269815,0.0,0.00012950501455839534,0.0015448075056615984,0.04204312520219992,3.917825946295697e-05,0.00042232287285668075,0.0034427046263345194,0.0008812681979941767,0.0,6.680685862180526e-05,0.0007880944678097704,-2.6334519572953745e-05,0.006810093820769977,0.0033469750889679717,0.00161546425105144,-0.0008225816887738596,0.0011198317696538337,0.0009064703979294727,0.0021214170171465546,0.025398058880621154,-0.0011464251051439662,0.018934746036881268,0.009938854739566481
51,SenatorTimScott,Tim Scott,0.0,0.0003877186719028918,0.007453266690467691,-3.8200642627632986e-05,0.006980007140307034,0.0,0.0014353802213495181,0.000499857193859336,0.0016622991788646914,-0.0005770796144234201,0.0019491967154587652,-0.0004099964298464834,0.004960085683684399,0.00709585862192074,0.0003928953945019636,-0.00029168154230631917,1.73866476258479e-05,0.003619564441270975,0.0009067832916815423,-0.0014366654766154946,0.00011278114958943236,0.0003091038914673331,0.03997850767583004,-0.001572866833273831,0.00043802213495180287,0.003403141735094609,0.0016822920385576579,-0.00021724384148518388,0.0014565512317029634,0.00020917529453766512,0.0005777579435915745,0.0017359157443770084,-0.0017711531595858622,0.014203463048911102,-0.0067866476258479115,-7.1760085683684425e-06,0.0007084255622991788,0.0029915030346304894,0.009742841842199215,-0.0018945733666547663,0.012068618350589063,0.009812923955730097
52,SenatorTomUdall,Tom Udall,0.0,-0.0036418697829716197,0.004417696160267115,0.001405208681135226,0.02524130217028381,-0.0009162604340567611,-0.00026958263772954927,0.006789749582637728,0.001971519198664441,-0.0004013689482470784,0.0067161602671118505,-0.000528881469115192,0.012708681135225377,0.006799699499165275,-0.0009963272120200335,0.0014104173622704504,-0.0027293823038397336,0.020486744574290484,-1.926544240400656e-05,-0.0034143906510851413,0.000694023372287145,0.004984874791318866,0.03182086811352257,0.00044908180300500835,0.0003233722871452421,-0.002025742904841402,0.0016668781302170287,-4.958263772954928e-05,0.003043572621035059,0.0017549916527545908,0.0037314190317195325,0.005510918196994992,-0.0027628046744574294,0.004651318864774624,-0.0014918530884808013,-0.007414524207011684,5.816360601001672e-05,0.001129449081803005,0.007849282136894824,-0.0046502170283806345,0.0035900166944908165,0.00786253756260434
53,SenatorWicker,Senator Roger Wicker,0.0003373594603276583,0.00038743976871185356,0.027029521362030177,0.0011037263090266625,0.01121220687439769,-0.00025711532283970444,0.0012923225184709283,0.002159396080950851,0.00183270157404433,-0.0005244779955027305,0.003888017989078061,-0.00012264696434307742,0.0077691294571153235,0.0022538708641182143,0.0003533568904593639,0.00022483135239318984,-0.00011416639897205267,0.010220205589463542,-0.0011566334725345326,-0.0016210407966591712,8.348859620944427e-05,0.000996048827497591,0.04550343719884353,-0.002437616447157083,0.0006638291037584324,0.005193543205910695,0.00217722454224221,5.2264696434307765e-05,0.002359235464182461,0.0018880179890780598,0.001209026662383553,0.007804465146161259,-0.001487182781882429,0.004987761002248636,-0.004536203019595245,0.00240632830067459,0.0005029232251847093,0.0026966591712174748,0.005218824285255381,-0.00020073883713459686,0.029548409893992916,0.005172438162544171
54,SenBennetCO,Michael Bennet,-0.00019557894736842106,0.0022089824561403507,0.020307438596491235,0.0011498947368421054,0.025640385964912273,0.001146561403508772,0.0,0.002313859649122807,0.0031257894736842107,-0.0008919298245614036,0.005958491228070178,0.0,0.011934807017543866,0.00692540350877193,0.0032634385964912275,-0.0007085263157894735,-0.0016055438596491228,0.018886315789473678,0.00042740350877192983,-0.0005678947368421052,0.0042920350877192984,0.00042224561403508766,0.04073403508771932,0.0007797543859649124,-0.0006431929824561403,0.0005796491228070177,0.0006361754385964912,0.0,0.003267859649122807,0.004779719298245613,6.912280701754386e-05,0.0036965263157894743,-0.0011047719298245614,0.0031209824561403516,-0.0015053333333333336,-0.000679298245614035,0.0020801754385964912,0.0017236140350877192,0.005677894736842105,-0.002325719298245614,0.01140575438596491,0.0053447368421052615
55,SenBillNelson,Senator Bill Nelson,0.0,-0.006148100358422938,0.0030356989247311826,0.0018334050179211472,0.013250107526881721,-0.00027885304659498245,0.0,0.00031010752688172044,0.001169318996415771,0.0007643727598566309,-0.004278637992831542,0.0,0.0036086738351254477,0.0013050179211469533,0.0018890322580645163,0.00025010752688172034,-0.013410609318996418,0.005493978494623656,0.002423010752688172,0.0,0.00015806451612903225,0.00017921146953405018,0.013008100358422932,0.0020478853046594983,0.000306594982078853,0.0031225089605734753,-0.00012107526881720434,-0.0004429390681003584,0.0006344802867383513,0.001565232974910394,0.0,0.008103799283154122,-0.004122795698924731,0.0010513978494623656,-0.0030519713261648747,-0.004787598566308245,0.0006104659498207886,0.004337706093189964,0.00630437275985663,-0.015694695340501795,0.009571899641577064,0.010556774193548387
56,SenBlumenthal,Richard Blumenthal,-0.0014838407494145195,-0.005095081967213114,-0.0006728002676480426,-0.0012149548343927733,0.0066350284376045475,-0.00032121110739377715,0.00024857811977249916,-4.054867848778859e-05,0.0005665105386416862,-0.0009269989963198395,-0.015344161927065916,-0.0002617263298762127,0.0004656072264971562,0.0017367346938775509,0.00035925058548009364,-0.002265707594513215,-0.02749013047842087,-0.0011041150886584152,-0.005443860823017731,-0.0028330879892940783,-0.0012490465038474405,0.002441251254600201,-0.0013651722984275685,0.0,0.0006699230511876881,-0.0050276681164268975,-0.000868317162930746,0.0,-0.008319136835061894,-7.059217129474742e-05,-0.0006984944797591169,0.002687052525928404,-0.006637403813984611,-0.0006996654399464703,-0.0029226497156239544,-0.029017029106724646,0.0007295416527266645,0.0022865506858481097,0.005250317832050852,-0.025208932753429242,-0.004496252927400467,0.0026829039812646363
57,SenBobCasey,Senator Bob Casey,0.0,-0.0031745705750560113,0.005731030619865572,-0.0023653472740851385,0.0393865197908887,0.0005827483196415235,0.0,0.0006051904406273339,2.9873039581777057e-06,-0.00018693054518297234,0.0007955190440627335,3.4876773711725184e-05,0.0006258028379387602,0.0013322255414488424,0.0004636669156086631,0.0012104182225541437,-0.007891822255414486,0.028898767737117248,-0.0011179985063480208,-0.0007076549663928304,-2.1807318894697537e-05,0.0031815907393577293,0.017948058252427197,-0.0020108289768483944,0.0008948095593726662,0.001061911874533235,0.00032176997759522034,-0.00034805825242718445,0.004109111277072446,0.0006907020164301717,0.002247498132935026,0.002688909634055265,-0.0038954817027632557,0.003822815533980584,-0.00573722927557879,-0.0004758775205377143,0.0019993651979088875,0.0020310306198655713,0.0016756908140403283,-0.008067176997759521,0.0026460418222554144,0.0014466766243465272
58,SenCapito,Shelley Moore Capito,0.0,0.003448207579378627,0.030499283031751447,0.0007617958347558894,0.0235291908501195,0.0003090474564697849,0.0002390918402185046,0.0019389894161829977,0.0012149880505291908,-0.00020720382383065893,0.009758142710822808,0.0008978832365995219,0.017957289177193577,0.007935302150904745,0.0013220894503243427,0.0006503243427791056,-0.00011608057357459884,0.01814752475247525,0.0004185728917719358,-8.569477637418919e-06,0.0,0.00017432570843291226,0.08780095595766471,0.00031717309662000683,0.0004721748036872653,0.004251963127347217,0.001977603277569136,0.0,0.0007664049163537043,0.007785524069648344,0.001284602253328781,0.007294434960737452,0.00472045066575623,0.011415739160122913,-0.0010796176169341073,0.0008331512461590987,5.6538067599863444e-05,0.0008208945032434278,0.005577057016046432,-0.0013748719699556162,0.0321581427108228,0.014561864117446222
59,SenCortezMasto,Senator Cortez Masto,-0.00034565883554647596,-0.002322982635342186,0.0029280217909431394,-0.00017136533878106907,0.02778716377255702,0.0002851549199863807,0.0,0.0002654409261150834,0.0006174668028600614,-0.00012757916241062307,0.004387504256043583,-0.00021018045624787197,0.008133810010214506,0.0039,0.0019650323459312223,0.00771593462717058,-0.011555328566564518,0.01758389513108615,-0.0027151174668028602,-0.000467551923731699,0.00012427647259107919,0.004370037453183521,0.04943714674838273,-0.00026275110657133133,0.0004299625468164794,-0.0010711610486891382,0.0009993871297242082,-7.63704460333674e-05,0.0005801838610827377,0.000351242764725911,0.0030245829077289754,0.004247463398025196,-0.0005998297582567248,0.0015846441947565547,-0.0019576438542730674,-0.009825706503234593,0.001922982635342186,0.0018864147088866192,0.004659993190330268,-0.01934620360912496,0.011861933946203605,0.009291862444671426
60,SenCoryGardner,Cory Gardner,0.0,-0.0021152144772117964,0.014559550938337804,0.001266823056300268,0.009952446380697056,0.0,7.238605898123328e-05,0.002462634048257373,-0.00030774128686327054,-0.001009684986595174,0.004865013404825739,0.0003173927613941019,0.004202312332439678,0.0030336126005361935,0.0007524463806970511,0.00045271447721179623,-1.8632707774798958e-05,0.004851575067024128,-0.0008257372654155496,-0.0013850871313672922,0.000550804289544236,0.0004321045576407507,0.03692731233243966,-0.0038369302949061664,0.00021953753351206434,0.003639778820375336,0.000832774798927614,0.0,0.00021950402144772134,0.0034857238605898113,0.00023780160857908849,0.009039343163538875,0.0005536193029490618,0.006756367292225204,-0.01437124664879356,0.00029681635388739935,0.0019017426273458446,0.00722871983914209,0.007841085790884718,-0.0016172587131367292,0.01660857908847185,0.008462935656836462
